0.000000,364.000000,7039.000000,30.000000,0.000000,0.000000,0.977380,-0.129020,-0.167577,0.129020,0.977380,0.000000,4.347500,1.974261,0.000000,0.000000,0.000000,0.000000,125.958702,-67.050113,0.000000,1.748765,0.000000,0.000000,0.000000,1.748765,0.000000,0.000000,0.000000,1.000000,31.590605,-4.672403,0.000000,1.281926,0.000000,0.000000,0.000000,1.281926,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,365.000000,7039.000000,12.000000,0.000000,0.000000,-0.983627,0.091134,-0.155473,-0.091134,-0.983627,0.000000,4.670708,1.928468,0.000000,0.000000,0.000000,0.000000,-44.775812,-10.226854,0.000000,0.599518,0.000000,0.000000,0.000000,0.599518,0.000000,0.000000,0.000000,1.000000,-30.338742,1.830605,0.000000,0.561926,0.000000,0.000000,0.000000,0.561926,0.000000,0.000000,0.000000,1.000000,303.000000
0.000000,366.000000,7039.000000,20.000000,0.000000,0.000000,-0.987401,0.048698,-0.150557,-0.048698,-0.987401,0.000000,4.780817,2.047900,0.000000,0.000000,0.000000,0.000000,-58.557011,-13.010221,0.000000,1.031308,0.000000,0.000000,0.000000,1.031308,0.000000,0.000000,0.000000,1.000000,-36.413134,2.097204,0.000000,0.881926,0.000000,0.000000,0.000000,0.881926,0.000000,0.000000,0.000000,1.000000,305.000000
0.000000,367.000000,7039.000000,0.000000,0.000000,0.000000,-0.986766,0.047933,-0.154904,-0.047933,-0.986766,0.000000,4.721956,1.911912,0.000000,0.000000,0.000000,0.000000,-19.358416,-16.291862,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,-33.238839,1.534975,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,305.000000
0.000000,368.000000,7039.000000,0.000000,0.000000,0.000000,0.987324,-0.009559,-0.158428,0.009559,0.987324,0.000000,4.620776,1.875141,0.000000,0.000000,0.000000,0.000000,90.017769,-45.043173,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,33.093941,-2.325432,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,309.000000
0.000000,369.000000,7039.000000,3.000000,0.000000,0.000000,0.978413,-0.169209,-0.118642,0.169209,0.978413,0.000000,5.783092,2.278333,0.000000,0.000000,0.000000,0.000000,94.525838,-66.052851,0.000000,0.203614,0.000000,0.000000,0.000000,0.203614,0.000000,0.000000,0.000000,1.000000,32.605306,-4.916938,0.000000,0.201926,0.000000,0.000000,0.000000,0.201926,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,370.000000,7039.000000,0.000000,0.000000,0.000000,-0.991954,0.012622,-0.125968,-0.012622,-0.991954,0.000000,5.597353,2.133255,0.000000,0.000000,0.000000,0.000000,-13.678506,-7.515305,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,-28.993323,0.985991,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,302.000000
0.000000,371.000000,7039.000000,0.000000,0.000000,0.000000,0.983903,-0.087817,-0.155638,0.087817,0.983903,0.000000,4.796328,2.028038,0.000000,0.000000,0.000000,0.000000,42.853374,-37.462547,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,34.394897,-2.210138,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,308.000000
0.000000,372.000000,7039.000000,0.000000,0.000000,0.000000,0.983411,-0.092660,-0.155936,0.092660,0.983411,0.000000,4.481987,2.803095,0.000000,0.000000,0.000000,0.000000,13.377088,-55.725337,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,28.405354,-3.433382,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,313.000000
0.000000,373.000000,7039.000000,0.000000,0.000000,0.000000,-0.989466,-0.029566,-0.141711,0.029566,-0.989466,0.000000,5.136068,2.000966,0.000000,0.000000,0.000000,0.000000,53.401235,-4.945571,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,-30.430020,0.010637,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,300.000000
0.000000,374.000000,7039.000000,0.000000,0.000000,0.000000,0.993346,-0.107446,-0.041462,0.107446,0.993346,0.000000,16.319866,2.938225,0.000000,0.000000,0.000000,0.000000,3.259662,-54.519083,0.000000,0.082127,0.000000,0.000000,0.000000,0.082127,0.000000,0.000000,0.000000,1.000000,28.901980,-3.752079,0.000000,0.081929,0.000000,0.000000,0.000000,0.081929,0.000000,0.000000,0.000000,1.000000,313.000000
0.000000,375.000000,7039.000000,0.000000,0.000000,0.000000,0.988867,-0.033434,-0.144999,0.033434,0.988867,0.000000,4.812207,1.895123,0.000000,0.000000,0.000000,0.000000,-26.252443,-32.680283,0.000000,0.082138,0.000000,0.000000,0.000000,0.082138,0.000000,0.000000,0.000000,1.000000,34.369707,-2.074699,0.000000,0.081940,0.000000,0.000000,0.000000,0.081940,0.000000,0.000000,0.000000,1.000000,308.000000
0.000000,376.000000,7039.000000,0.000000,0.000000,0.000000,-0.988795,-0.028148,-0.146600,0.028148,-0.988795,0.000000,4.789491,1.979895,0.000000,0.000000,0.000000,0.000000,81.172035,-8.394054,0.000000,0.086009,0.000000,0.000000,0.000000,0.086009,0.000000,0.000000,0.000000,1.000000,-38.909982,2.450589,0.000000,0.085836,0.000000,0.000000,0.000000,0.085836,0.000000,0.000000,0.000000,1.000000,302.000000
