0.000000,22.000000,585.000000,25.000000,0.000000,0.000000,-0.991728,0.042240,-0.121206,-0.042240,-0.991728,0.000000,5.591229,2.201456,0.000000,0.000000,0.000000,0.000000,-57.692040,-10.109371,0.000000,1.360539,0.000000,0.000000,0.000000,1.360539,0.000000,0.000000,0.000000,1.000000,-28.875223,1.807281,0.000000,1.081926,0.000000,0.000000,0.000000,1.081926,0.000000,0.000000,0.000000,1.000000,303.000000
0.000000,23.000000,585.000000,19.000000,0.000000,0.000000,-0.985816,0.103695,-0.131961,-0.103695,-0.985816,0.000000,5.022273,2.621483,0.000000,0.000000,0.000000,0.000000,-51.638528,-10.326055,0.000000,0.971564,0.000000,0.000000,0.000000,0.971564,0.000000,0.000000,0.000000,1.000000,-29.209813,1.877362,0.000000,0.841926,0.000000,0.000000,0.000000,0.841926,0.000000,0.000000,0.000000,1.000000,303.000000
0.000000,25.000000,585.000000,9.000000,0.000000,0.000000,0.981639,-0.098407,-0.163405,0.098407,0.981639,0.000000,4.484210,1.834362,0.000000,0.000000,0.000000,0.000000,115.294106,-41.954438,0.000000,0.459912,0.000000,0.000000,0.000000,0.459912,0.000000,0.000000,0.000000,1.000000,32.813569,-2.659226,0.000000,0.441926,0.000000,0.000000,0.000000,0.441926,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,26.000000,585.000000,15.000000,0.000000,0.000000,-0.986102,-0.024870,-0.164268,0.024870,-0.986102,0.000000,4.013380,2.860961,0.000000,0.000000,0.000000,0.000000,-48.104525,-6.211531,0.000000,0.749963,0.000000,0.000000,0.000000,0.749963,0.000000,0.000000,0.000000,1.000000,-30.752045,1.080708,0.000000,0.681926,0.000000,0.000000,0.000000,0.681926,0.000000,0.000000,0.000000,1.000000,301.000000
0.000000,27.000000,585.000000,0.000000,0.000000,0.000000,0.967270,-0.233186,-0.100062,0.233186,0.967270,0.000000,6.908335,2.430229,0.000000,0.000000,0.000000,0.000000,73.151460,-63.088155,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,26.255473,-3.415744,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,313.000000
0.000000,28.000000,585.000000,0.000000,0.000000,0.000000,-0.984453,0.014594,-0.175039,-0.014594,-0.984453,0.000000,4.187035,1.898522,0.000000,0.000000,0.000000,0.000000,-8.412519,-12.160752,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,-29.450028,1.739492,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,304.000000
0.000000,29.000000,585.000000,12.000000,0.000000,0.000000,-0.998410,0.039923,-0.039789,-0.039923,-0.998410,0.000000,17.108374,2.774234,0.000000,0.000000,0.000000,0.000000,-36.189561,-6.825163,0.000000,0.599518,0.000000,0.000000,0.000000,0.599518,0.000000,0.000000,0.000000,1.000000,-30.780856,1.156428,0.000000,0.561926,0.000000,0.000000,0.000000,0.561926,0.000000,0.000000,0.000000,1.000000,302.000000
0.000000,30.000000,585.000000,0.000000,0.000000,0.000000,0.974792,-0.183908,-0.126324,0.183908,0.974792,0.000000,5.662419,2.161308,0.000000,0.000000,0.000000,0.000000,70.823506,-58.953037,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,30.242230,-4.276784,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,312.000000
0.000000,31.000000,585.000000,0.000000,0.000000,0.000000,0.990515,-0.055745,-0.125589,0.055745,0.990515,0.000000,5.803811,2.119534,0.000000,0.000000,0.000000,0.000000,75.841963,-40.048606,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,33.458468,-2.490673,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,308.000000
0.000000,32.000000,585.000000,0.000000,0.000000,0.000000,-0.988301,0.015559,-0.151723,-0.015559,-0.988301,0.000000,4.790194,2.009425,0.000000,0.000000,0.000000,0.000000,-6.201949,-7.443065,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,-29.439419,0.591199,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,302.000000
0.000000,33.000000,585.000000,0.000000,0.000000,0.000000,0.974506,-0.160967,-0.156291,0.160967,0.974506,0.000000,4.730099,1.944880,0.000000,0.000000,0.000000,0.000000,49.439876,-60.205527,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,26.968412,-3.473352,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,313.000000
0.000000,34.000000,585.000000,0.000000,0.000000,0.000000,-0.987744,0.041438,-0.150484,-0.041438,-0.987744,0.000000,4.869233,1.929004,0.000000,0.000000,0.000000,0.000000,1.785882,-20.312282,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,-34.014549,2.081620,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,306.000000
0.000000,35.000000,585.000000,0.000000,0.000000,0.000000,0.979362,-0.167017,-0.113826,0.167017,0.979362,0.000000,6.550110,2.419525,0.000000,0.000000,0.000000,0.000000,31.414405,-57.594837,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,26.892228,-4.082260,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,313.000000
0.000000,36.000000,585.000000,0.000000,0.000000,0.000000,0.981735,-0.096478,-0.163978,0.096478,0.981735,0.000000,4.366441,1.831221,0.000000,0.000000,0.000000,0.000000,-0.077912,-53.433257,0.000000,0.082124,0.000000,0.000000,0.000000,0.082124,0.000000,0.000000,0.000000,1.000000,27.026138,-3.863682,0.000000,0.081926,0.000000,0.000000,0.000000,0.081926,0.000000,0.000000,0.000000,1.000000,313.000000
